Age,Gender,Annual Income,Monthly Income,Employment Status,Years of Employment,Education,Marital Status,Loan Amount,Loan Purpose,Interest Rate,Loan Term,Credit Score,Debt-to-Income Ratio,Number of Existing Loans,Number of Credit Cards,Previous Loan Defaults,Savings Balance,Monthly Expenses,Property Ownership,Dependents,Risk Level
44,Male,59000.0,4916.67,Employed,10.3,Bachelor,Divorced,16500.0,Home Improvement,11.38,60,675.0,0.09,0,3,0,200.0,3020.95,Rent,0,Medium Risk
50,Male,171000.0,14250.0,Employed,22.7,Master,Single,7600.0,Education,11.07,60,741.0,0.07,1,5,1,25200.0,5733.92,Mortgage,0,Low Risk
19,Female,45700.0,3808.33,Employed,1.0,High School,Married,2900.0,Business,13.74,60,636.0,0.14,1,2,0,6900.0,2115.47,Rent,0,Medium Risk
61,Male,318900.0,26575.0,Employed,7.7,Doctorate,Married,9600.0,Home Improvement,9.7,24,691.0,0.05,0,4,0,1700.0,9965.24,Own,0,Low Risk
54,Female,137700.0,11475.0,Employed,29.0,Bachelor,Single,11700.0,Auto,13.69,60,725.0,0.11,1,3,0,69100.0,3882.09,Own,2,Low Risk
52,Female,81200.0,6766.67,Employed,1.9,Associate,Single,15600.0,Debt Consolidation,13.03,24,681.0,0.06,0,5,0,5100.0,3356.59,Rent,3,Medium Risk
34,Male,52500.0,4375.0,Employed,12.6,Associate,Married,8400.0,Business,11.34,24,728.0,0.33,3,3,0,1800.0,2968.09,Mortgage,0,Medium Risk
75,Female,33100.0,2758.33,Retired,22.0,Master,Single,2500.0,Auto,17.82,60,634.0,0.37,2,4,0,8500.0,2013.6,Mortgage,0,Medium Risk
18,Male,12100.0,1008.33,Unemployed,0.0,High School,Divorced,4700.0,Debt Consolidation,24.16,36,525.0,0.7,1,6,1,200.0,1305.9,Mortgage,0,High Risk
59,Male,152200.0,12683.33,Employed,38.6,Master,Married,72900.0,Debt Consolidation,16.65,60,634.0,,1,6,0,6000.0,6231.48,Mortgage,1,Medium Risk
24,Female,98400.0,8200.0,Employed,1.0,Bachelor,Divorced,4100.0,Education,22.57,24,539.0,0.07,0,7,1,4000.0,4279.27,Rent,0,High Risk
27,Male,97700.0,8141.67,Employed,2.2,Bachelor,Divorced,19300.0,Debt Consolidation,9.12,12,695.0,0.08,1,2,0,4500.0,2392.05,Mortgage,0,Low Risk
22,Female,26500.0,2208.33,Employed,1.9,High School,Married,2500.0,Auto,19.9,36,501.0,0.19,0,7,2,500.0,1713.93,Rent,0,High Risk
72,Female,32800.0,2733.33,Retired,34.0,Bachelor,Single,3700.0,Debt Consolidation,8.62,36,746.0,0.15,0,5,0,14500.0,1835.1,Mortgage,0,Low Risk
64,Male,30200.0,2516.67,Employed,15.8,High School,Single,5200.0,Education,19.29,60,595.0,0.13,0,2,0,5300.0,1191.48,Mortgage,0,Low Risk
56,Male,82600.0,6883.33,Employed,21.7,Associate,Married,20000.0,Debt Consolidation,18.87,60,639.0,0.21,3,5,2,8100.0,3744.69,Rent,0,High Risk
53,Male,237000.0,19750.0,Self-Employed,27.8,Master,Single,14900.0,Home Improvement,6.36,36,748.0,0.08,2,1,0,15000.0,7599.33,Own,1,Low Risk
52,Non-Binary,56900.0,4741.67,Employed,,High School,Married,27200.0,Debt Consolidation,7.19,12,746.0,0.07,0,1,0,100.0,2126.7,Own,0,Low Risk
61,Female,66500.0,5541.67,Employed,32.2,Bachelor,Married,3200.0,Debt Consolidation,16.33,60,641.0,0.08,0,6,0,5100.0,2773.82,Mortgage,0,Low Risk
49,Male,75600.0,6300.0,Self-Employed,3.4,Bachelor,Divorced,5300.0,Home Improvement,15.95,24,594.0,0.09,0,1,1,22700.0,3638.02,Mortgage,3,High Risk
63,Male,128500.0,10708.33,Self-Employed,8.2,Master,Married,4000.0,Personal,15.45,36,663.0,0.17,2,4,0,25600.0,4493.23,Mortgage,0,Medium Risk
62,Male,156100.0,13008.33,Employed,14.9,Master,Divorced,52200.0,Education,3.96,24,818.0,0.12,0,10,0,66200.0,4728.18,Mortgage,0,Low Risk
41,Male,34800.0,2900.0,Employed,10.5,High School,Single,8700.0,Debt Consolidation,13.8,60,706.0,0.31,2,2,0,,1809.93,Mortgage,1,Low Risk
42,Female,123000.0,10250.0,Employed,8.6,Bachelor,Divorced,31300.0,Debt Consolidation,10.79,36,689.0,0.09,0,2,0,12600.0,5440.01,Mortgage,2,Low Risk
70,Female,38100.0,3175.0,Retired,35.0,Master,Single,15600.0,Auto,9.13,36,757.0,0.7,5,8,0,16800.0,2094.44,Rent,0,Medium Risk
19,Female,13100.0,1091.67,Unemployed,0.0,Bachelor,Divorced,4200.0,Debt Consolidation,17.16,60,584.0,0.2,0,4,1,3300.0,1242.53,Own,0,High Risk
71,Female,23200.0,1933.33,Retired,42.0,Bachelor,Married,3200.0,Debt Consolidation,10.61,36,672.0,0.17,0,5,0,5600.0,1608.2,Mortgage,0,Low Risk
53,Male,24200.0,2016.67,Employed,5.1,High School,Single,3400.0,Home Improvement,19.89,36,532.0,0.2,0,6,1,700.0,1317.38,Mortgage,1,High Risk
49,Non-Binary,11500.0,958.33,Unemployed,0.0,High School,Single,2500.0,Home Improvement,15.67,36,603.0,0.14,0,1,1,1300.0,1287.66,Own,2,High Risk
35,Male,87300.0,7275.0,Employed,2.3,Associate,Single,18500.0,Education,11.54,36,671.0,0.23,3,4,0,3500.0,2579.55,Rent,1,Medium Risk
37,Male,120000.0,10000.0,Employed,1.8,Bachelor,Single,37100.0,Personal,9.89,36,695.0,0.09,1,6,1,25600.0,5093.68,Rent,0,Medium Risk
28,Male,114800.0,9566.67,Employed,8.4,Bachelor,Divorced,12600.0,Auto,10.95,24,717.0,0.1,0,1,0,3200.0,3364.71,Mortgage,1,Low Risk
33,Male,84000.0,7000.0,Employed,1.4,Associate,Married,11800.0,Education,7.96,60,771.0,0.11,1,3,0,18800.0,2857.73,Mortgage,2,Low Risk
39,Non-Binary,74200.0,6183.33,Employed,11.4,Bachelor,Married,2600.0,Education,22.21,60,481.0,0.05,0,3,1,4200.0,2722.85,Mortgage,0,High Risk
26,Female,54700.0,4558.33,Employed,4.0,Bachelor,Married,11100.0,Debt Consolidation,16.53,12,597.0,0.09,0,3,2,9500.0,2518.11,Mortgage,0,High Risk
28,Male,94800.0,7900.0,Employed,4.2,Doctorate,Single,18100.0,Debt Consolidation,19.25,60,642.0,0.15,1,3,0,5100.0,3448.84,Rent,0,Medium Risk
33,Male,95700.0,7975.0,Self-Employed,0.8,Bachelor,Married,44000.0,Debt Consolidation,14.28,60,610.0,0.11,0,5,0,24100.0,2934.9,Rent,1,Medium Risk
37,Male,83400.0,6950.0,Employed,9.1,Bachelor,Married,11000.0,Education,24.95,24,515.0,0.11,0,3,1,5600.0,3831.1,Rent,2,High Risk
63,Female,86500.0,7208.33,Employed,43.9,Associate,Married,4900.0,Education,10.7,24,702.0,0.07,1,2,0,71800.0,3267.94,Own,0,Low Risk
25,Male,12400.0,1033.33,Unemployed,0.0,High School,Single,2800.0,Business,16.6,12,612.0,0.59,2,5,1,2300.0,2104.58,Rent,3,High Risk
23,Female,99600.0,8300.0,Employed,2.9,Bachelor,Divorced,17700.0,Education,15.55,12,597.0,0.12,1,6,0,5400.0,4112.25,Own,0,Medium Risk
42,Female,12400.0,1033.33,Unemployed,0.0,Associate,Single,3300.0,Auto,20.03,24,577.0,0.24,0,6,0,2600.0,1573.05,Rent,0,High Risk
20,Female,10800.0,900.0,Unemployed,0.0,High School,Single,3700.0,Debt Consolidation,14.54,36,646.0,0.08,0,1,0,1100.0,928.2,Rent,0,High Risk
68,Male,64900.0,5408.33,Employed,20.7,Associate,Divorced,10400.0,Home Improvement,10.57,36,733.0,0.06,0,5,0,6500.0,2134.66,Mortgage,0,Low Risk
75,Male,6900.0,575.0,Retired,29.0,High School,Married,2600.0,Auto,26.3,60,503.0,0.45,0,6,1,600.0,1013.34,Own,0,High Risk
29,Female,96800.0,8066.67,Self-Employed,6.3,Bachelor,Single,16500.0,Debt Consolidation,14.52,36,665.0,0.13,1,2,1,18400.0,3475.7,Mortgage,1,Medium Risk
52,Female,23300.0,1941.67,Employed,10.5,High School,Divorced,3300.0,Personal,10.36,12,724.0,0.36,1,5,0,3000.0,1645.43,Mortgage,0,Medium Risk
56,Male,77800.0,6483.33,Employed,28.9,Bachelor,Married,6000.0,Auto,12.0,36,733.0,0.16,1,7,0,33600.0,3059.44,Own,0,Low Risk
56,Male,67200.0,5600.0,Employed,19.9,Bachelor,Married,3800.0,Personal,11.07,60,716.0,0.13,1,1,0,11500.0,3035.57,Mortgage,0,Low Risk
22,Male,83000.0,6916.67,Employed,0.5,Bachelor,Married,8200.0,Auto,9.55,24,691.0,0.11,2,2,0,23200.0,3573.41,Rent,0,Low Risk
20,Female,6100.0,508.33,Unemployed,0.0,High School,Single,2500.0,Debt Consolidation,23.81,12,350.0,0.29,0,3,1,500.0,1022.89,Rent,1,High Risk
51,Male,53800.0,4483.33,Self-Employed,14.3,High School,Single,10300.0,Home Improvement,8.26,36,771.0,0.22,3,6,0,8000.0,2771.4,Own,0,Low Risk
61,Female,44100.0,3675.0,Employed,41.3,High School,Single,14900.0,Home Improvement,12.58,60,691.0,0.17,1,4,0,900.0,2441.27,Mortgage,0,Medium Risk
55,Male,106100.0,8841.67,Self-Employed,10.4,Bachelor,Widowed,10000.0,Debt Consolidation,3.84,36,805.0,0.17,3,10,0,29800.0,5188.22,Mortgage,1,Low Risk
42,Female,38700.0,3225.0,Employed,14.1,Associate,Single,20800.0,Debt Consolidation,13.22,36,617.0,0.22,1,5,0,18300.0,2051.24,Rent,2,Medium Risk
73,Female,41800.0,3483.33,Retired,23.0,Master,Married,12400.0,Business,7.62,60,850.0,0.32,2,7,0,13600.0,2377.74,Mortgage,1,Low Risk
57,Male,77700.0,6475.0,Self-Employed,31.2,Master,Married,6400.0,Home Improvement,8.08,36,788.0,0.17,1,4,0,38200.0,2349.0,Rent,0,Low Risk
26,Female,38400.0,3200.0,Employed,1.1,Associate,Divorced,8500.0,Debt Consolidation,13.18,36,674.0,0.24,1,7,0,2300.0,2510.61,Mortgage,2,Medium Risk
18,Female,65700.0,5475.0,Self-Employed,0.0,Bachelor,Married,8700.0,Education,20.33,12,580.0,0.13,1,6,1,16900.0,2218.37,Rent,0,Medium Risk
71,Female,62400.0,5200.0,Retired,30.0,Master,Married,16600.0,Business,10.89,12,701.0,0.14,1,5,0,4400.0,2376.64,Own,0,Medium Risk
42,Male,97000.0,8083.33,Self-Employed,5.4,Master,Married,11700.0,Business,12.95,36,714.0,0.12,0,5,0,,3602.51,Mortgage,2,Medium Risk
18,Female,8800.0,733.33,Unemployed,0.0,Associate,Single,4400.0,Business,22.38,12,577.0,0.7,1,7,1,800.0,1029.36,Rent,0,High Risk
20,Male,166500.0,13875.0,Employed,0.5,Master,Married,44800.0,Education,14.48,12,596.0,0.07,0,2,0,19900.0,6515.71,Rent,2,Medium Risk
41,Male,49200.0,4100.0,Employed,6.5,High School,Married,5500.0,Education,21.35,36,516.0,0.1,0,1,0,,3472.46,Rent,3,High Risk
34,Female,116900.0,9741.67,Employed,15.1,Bachelor,Married,12600.0,Education,17.15,12,588.0,0.15,3,1,0,1700.0,5673.34,Mortgage,4,Low Risk
72,Male,12600.0,1050.0,Retired,17.0,High School,Single,2900.0,Debt Consolidation,15.07,36,628.0,0.31,0,4,0,1900.0,1642.6,Mortgage,0,Medium Risk
67,Male,21800.0,1816.67,Retired,22.0,Associate,Married,5100.0,Home Improvement,15.74,36,582.0,0.08,0,2,0,4100.0,1222.01,Mortgage,0,Medium Risk
38,Male,119800.0,9983.33,Employed,7.8,Bachelor,Married,20800.0,Debt Consolidation,10.4,60,683.0,0.09,0,3,0,26500.0,4457.72,Mortgage,1,Low Risk
52,Female,98500.0,8208.33,Employed,14.0,Bachelor,Married,9100.0,Education,15.43,60,620.0,0.14,1,6,0,6700.0,2329.64,Rent,0,Medium Risk
66,Male,36300.0,3025.0,Retired,27.0,Bachelor,Married,8300.0,Business,9.02,60,743.0,0.17,1,2,0,2100.0,2152.75,Mortgage,2,Low Risk
69,Male,109400.0,9116.67,Employed,30.2,Bachelor,Single,16200.0,Debt Consolidation,10.98,36,714.0,0.14,0,7,0,26400.0,5141.55,Rent,1,Low Risk
66,Female,23600.0,1966.67,Retired,19.0,High School,Single,4900.0,Auto,17.81,24,596.0,0.45,2,5,0,1900.0,1636.24,Own,1,High Risk
73,Male,21900.0,1825.0,Retired,40.0,Associate,Single,2900.0,Home Improvement,13.48,12,714.0,0.23,0,6,0,5200.0,1275.38,Mortgage,0,Low Risk
22,Female,31200.0,2600.0,Employed,2.6,High School,Married,4000.0,Home Improvement,18.04,24,540.0,0.07,0,4,0,500.0,1723.27,Rent,1,Medium Risk
32,Female,48100.0,4008.33,Employed,9.2,High School,Single,7200.0,Home Improvement,9.15,36,708.0,0.28,2,3,0,24500.0,3152.06,Own,2,Low Risk
70,Female,66800.0,5566.67,Retired,34.0,Master,Single,10600.0,Business,10.04,36,674.0,0.16,1,3,0,300.0,1989.94,Own,0,Medium Risk
61,Female,49800.0,4150.0,Employed,39.0,Associate,Married,5200.0,Education,13.01,24,584.0,0.06,0,1,0,2900.0,1826.92,Rent,0,Medium Risk
40,Female,103100.0,8591.67,Employed,8.7,Bachelor,Single,41100.0,Debt Consolidation,13.85,36,651.0,0.14,1,2,0,21700.0,4034.82,Mortgage,0,Medium Risk
61,Female,122900.0,10241.67,Employed,30.3,Master,Single,26500.0,Home Improvement,13.93,24,655.0,0.12,1,4,0,8700.0,3582.11,Own,0,Medium Risk
54,Non-Binary,118500.0,9875.0,Employed,27.3,Master,Widowed,6200.0,Home Improvement,13.61,24,608.0,0.11,1,6,0,1300.0,4377.22,Own,3,Medium Risk
40,Female,8100.0,675.0,Unemployed,0.0,Bachelor,Married,3000.0,Education,25.23,60,559.0,0.7,1,5,1,0.0,1459.85,Mortgage,2,High Risk
71,Male,30000.0,2500.0,Retired,28.0,Associate,Married,5400.0,Auto,9.49,36,792.0,0.16,1,5,0,2300.0,1261.49,Rent,0,Medium Risk
59,Male,310100.0,25841.67,Self-Employed,35.4,Doctorate,Married,37700.0,Debt Consolidation,5.06,60,850.0,0.09,0,9,0,79600.0,11749.29,Own,0,Low Risk
32,Female,82900.0,6908.33,Employed,8.2,Associate,Divorced,21800.0,Debt Consolidation,17.52,24,604.0,0.09,1,6,0,18800.0,3395.91,Mortgage,2,Medium Risk
58,Male,139400.0,11616.67,Self-Employed,11.3,Bachelor,Single,72600.0,Debt Consolidation,11.73,24,686.0,0.08,0,6,0,4700.0,3725.6,Mortgage,0,Medium Risk
75,Male,44800.0,3733.33,Retired,35.0,Bachelor,Single,24600.0,Debt Consolidation,6.07,12,784.0,0.2,0,7,0,23700.0,2269.1,Own,2,Low Risk
26,Female,18300.0,1525.0,Employed,6.2,High School,Single,3900.0,Education,17.5,24,632.0,0.12,0,3,2,6200.0,1238.93,Rent,2,High Risk
70,Female,10100.0,841.67,Retired,27.0,High School,Married,4800.0,Home Improvement,15.12,24,636.0,0.7,3,5,3,700.0,1591.36,Mortgage,1,High Risk
53,Male,165800.0,13816.67,Employed,2.7,Bachelor,Single,33600.0,Auto,9.98,36,684.0,0.12,1,5,0,17300.0,7179.85,Own,2,Low Risk
71,Male,28900.0,2408.33,Retired,17.0,Master,Married,11700.0,Personal,13.42,24,625.0,0.25,1,3,0,4900.0,1698.4,Rent,0,Medium Risk
26,Female,133900.0,11158.33,Employed,7.4,Bachelor,Married,41700.0,Business,15.49,36,662.0,0.14,2,6,0,18300.0,3613.05,Own,2,Medium Risk
29,Female,125700.0,10475.0,Employed,8.9,Master,Married,14100.0,Debt Consolidation,19.0,60,,0.05,0,3,2,27200.0,5037.96,Own,0,Medium Risk
33,Male,57600.0,4800.0,Employed,6.5,High School,Divorced,2100.0,Debt Consolidation,21.54,60,575.0,0.14,1,5,0,19400.0,2699.73,Mortgage,1,Medium Risk
61,Male,52400.0,4366.67,Employed,40.5,High School,Married,3800.0,Debt Consolidation,4.21,36,820.0,0.22,1,6,0,18800.0,2876.36,Rent,0,Low Risk
43,Male,94900.0,7908.33,Employed,2.9,Master,Divorced,29300.0,Debt Consolidation,13.69,24,631.0,0.09,1,5,0,800.0,4123.29,Mortgage,2,Medium Risk
49,Female,6400.0,533.33,Unemployed,0.0,Master,Married,2300.0,Business,20.44,12,538.0,0.46,0,3,1,200.0,662.19,Mortgage,0,High Risk
55,Female,82700.0,6891.67,Employed,32.3,Bachelor,Married,28700.0,Personal,18.33,36,599.0,0.07,0,1,0,21300.0,3043.08,Mortgage,2,Medium Risk
72,Female,40500.0,3375.0,Retired,32.0,Bachelor,Married,9100.0,Education,10.33,24,701.0,0.17,1,6,0,3000.0,1866.83,Mortgage,0,Medium Risk
20,Female,12600.0,1050.0,Unemployed,0.0,High School,Single,6200.0,Debt Consolidation,22.23,36,530.0,0.35,1,1,1,100.0,1388.95,Rent,1,High Risk
50,Female,86500.0,7208.33,Employed,9.3,Associate,Single,29000.0,Debt Consolidation,11.99,60,728.0,0.16,2,7,0,6800.0,3275.35,Mortgage,1,Low Risk
49,Female,85300.0,7108.33,Self-Employed,1.5,Bachelor,Single,4900.0,Home Improvement,9.58,36,674.0,0.15,1,5,0,18200.0,3164.28,Rent,0,Medium Risk
20,Non-Binary,106900.0,8908.33,Self-Employed,0.8,Bachelor,Single,14800.0,Auto,12.99,60,727.0,0.11,1,2,0,11500.0,2883.92,Rent,0,Medium Risk
68,Female,76000.0,6333.33,Retired,22.0,Master,Single,5000.0,Education,11.82,12,,0.11,1,2,0,600.0,3413.77,Rent,0,Medium Risk
54,Male,35100.0,2925.0,Self-Employed,30.6,High School,Single,15000.0,Personal,8.4,36,782.0,0.2,0,7,0,6600.0,1834.83,Rent,1,Medium Risk
46,Male,166100.0,13841.67,Employed,16.4,Master,Married,45900.0,Debt Consolidation,8.02,60,794.0,0.1,3,5,0,58500.0,7175.2,Own,2,Low Risk
25,Female,64700.0,5391.67,Employed,4.2,Bachelor,Married,36700.0,Education,12.81,12,679.0,0.18,0,7,0,13900.0,2603.53,Mortgage,0,Low Risk
55,Female,77800.0,6483.33,Employed,32.9,Bachelor,Married,3100.0,Auto,5.87,24,817.0,0.12,1,5,0,42400.0,3149.37,Rent,2,Low Risk
60,Female,80700.0,6725.0,Employed,11.7,Bachelor,Married,22600.0,Home Improvement,15.61,36,656.0,0.17,1,6,0,10000.0,3888.54,Rent,0,Medium Risk
33,Female,108600.0,9050.0,Employed,12.8,Master,Divorced,45800.0,Debt Consolidation,8.16,60,749.0,0.1,0,1,3,30500.0,4906.26,Own,1,Medium Risk
31,Non-Binary,9900.0,825.0,Unemployed,0.0,Master,Single,2100.0,Home Improvement,20.92,36,549.0,0.7,1,6,2,100.0,1335.98,Own,1,High Risk
36,Male,64200.0,5350.0,Employed,10.1,High School,Married,13700.0,Personal,15.78,24,656.0,0.13,1,4,2,600.0,2565.16,Mortgage,1,High Risk
66,Female,33500.0,2791.67,Retired,15.0,Associate,Single,4900.0,Home Improvement,13.44,24,674.0,0.05,0,1,0,2600.0,1983.66,Own,0,Low Risk
63,Female,77900.0,6491.67,Self-Employed,2.1,Bachelor,Married,8600.0,Personal,11.3,60,735.0,0.14,2,3,0,34100.0,2176.29,Rent,0,Medium Risk
27,Female,23600.0,1966.67,Employed,1.1,High School,Married,10700.0,Personal,14.96,60,650.0,0.29,1,6,0,4000.0,1633.32,Mortgage,3,Medium Risk
74,Male,67200.0,5600.0,Retired,42.0,Master,Married,4600.0,Business,8.69,12,753.0,0.17,1,6,0,16300.0,2465.41,Own,0,Low Risk
38,Female,25200.0,2100.0,Employed,3.0,High School,Married,4300.0,Debt Consolidation,11.88,12,685.0,0.16,0,6,0,3200.0,1145.84,Mortgage,0,Low Risk
40,Female,21600.0,1800.0,Employed,12.3,High School,Divorced,4900.0,Education,14.57,36,620.0,0.19,0,6,0,10100.0,1433.39,Rent,1,Low Risk
66,Female,66000.0,5500.0,Retired,33.0,Master,Single,10000.0,Education,11.51,12,671.0,0.06,0,4,0,7600.0,2624.34,Own,0,Low Risk
43,Male,96400.0,8033.33,Employed,4.9,Associate,Single,8400.0,Home Improvement,11.12,24,678.0,0.15,1,4,0,500.0,2781.42,Own,1,Medium Risk
28,Female,69200.0,5766.67,Employed,9.6,Master,Single,7600.0,Education,17.87,60,620.0,0.22,1,7,0,4200.0,2976.32,Mortgage,2,Medium Risk
68,Female,52200.0,4350.0,Retired,33.0,Bachelor,Divorced,7100.0,Home Improvement,9.06,24,696.0,0.15,1,7,0,2900.0,2204.22,Own,0,Low Risk
54,Female,179400.0,14950.0,Employed,35.1,Master,Married,16500.0,Home Improvement,14.28,60,714.0,0.11,0,4,0,21200.0,6573.3,Own,0,Low Risk
27,Male,31900.0,2658.33,Employed,6.2,Associate,Married,8200.0,Debt Consolidation,17.64,24,667.0,0.29,1,5,0,13100.0,2183.6,Own,3,Low Risk
20,Male,119700.0,9975.0,Employed,0.7,Bachelor,Married,13600.0,Home Improvement,15.46,24,583.0,0.11,0,7,0,1100.0,3277.96,Rent,0,Medium Risk
38,Female,122800.0,10233.33,Employed,3.1,Master,Single,41300.0,Home Improvement,18.99,60,642.0,0.1,1,4,1,30000.0,5130.46,Rent,1,High Risk
39,Male,95400.0,7950.0,Employed,10.9,Doctorate,Married,2700.0,Debt Consolidation,7.33,36,759.0,0.14,1,5,0,31400.0,4009.92,Mortgage,2,Low Risk
53,Non-Binary,192300.0,16025.0,Employed,13.3,Doctorate,Married,99200.0,Debt Consolidation,8.75,60,763.0,0.06,0,3,0,67400.0,6172.56,Own,1,Low Risk
44,Female,8000.0,666.67,Unemployed,0.0,High School,Married,2300.0,Personal,24.96,60,454.0,0.22,0,3,3,400.0,805.22,Mortgage,0,High Risk
62,Female,63700.0,5308.33,Employed,28.8,Associate,Single,22500.0,Education,17.33,36,652.0,0.14,1,1,0,3800.0,2085.76,Rent,0,Medium Risk
72,Male,29800.0,2483.33,Retired,30.0,Associate,Married,7700.0,Debt Consolidation,5.74,24,801.0,0.45,2,10,0,3500.0,1490.88,Mortgage,0,Low Risk
44,Non-Binary,8900.0,741.67,Unemployed,0.0,Bachelor,Single,4300.0,Home Improvement,15.89,60,660.0,0.7,1,6,0,200.0,1661.9,Rent,2,High Risk
47,Male,86800.0,7233.33,Employed,,Bachelor,Married,13200.0,Auto,15.95,36,599.0,0.12,2,2,0,2200.0,3864.98,Rent,0,Medium Risk
49,Male,34300.0,2858.33,Employed,4.3,High School,Married,3600.0,Auto,15.18,36,615.0,0.3,1,7,0,800.0,1832.01,Mortgage,2,Medium Risk
75,Female,36100.0,3008.33,Retired,,Bachelor,Single,13000.0,Debt Consolidation,18.48,60,606.0,0.17,1,1,0,400.0,2131.73,Mortgage,0,High Risk
74,Male,47000.0,3916.67,Retired,37.0,Bachelor,Married,7200.0,Debt Consolidation,11.35,36,680.0,0.1,0,2,0,2200.0,1629.2,Rent,0,Medium Risk
19,Female,20900.0,1741.67,Employed,0.8,High School,Single,4700.0,Auto,14.58,24,636.0,0.46,1,7,0,800.0,1061.41,Rent,0,High Risk
20,Female,13700.0,1141.67,Unemployed,0.0,Bachelor,Married,4600.0,Debt Consolidation,19.7,36,553.0,0.29,1,4,2,2200.0,1089.7,Rent,0,High Risk
24,Female,75200.0,6266.67,Employed,5.8,Bachelor,Single,16800.0,Home Improvement,10.99,24,683.0,0.05,0,2,0,900.0,2724.42,Rent,0,Medium Risk
43,Non-Binary,8300.0,691.67,Unemployed,0.0,Master,Single,2600.0,Personal,15.85,12,640.0,0.67,0,6,1,,2014.24,Mortgage,3,High Risk
54,Male,11400.0,950.0,Unemployed,0.0,Master,Single,5300.0,Debt Consolidation,17.01,36,617.0,0.17,0,3,0,1700.0,1207.28,Mortgage,0,High Risk
54,Female,47400.0,3950.0,Employed,22.5,High School,Single,6900.0,Home Improvement,6.24,24,770.0,0.19,1,3,0,11800.0,3521.42,Mortgage,4,Low Risk
41,Female,24200.0,2016.67,Employed,3.2,High School,Married,4700.0,Debt Consolidation,13.53,36,641.0,0.05,0,1,0,4000.0,1564.88,Mortgage,0,Medium Risk
41,Male,74600.0,6216.67,Employed,5.7,Associate,Married,37600.0,Debt Consolidation,16.77,36,620.0,0.18,1,5,1,11500.0,2739.7,Mortgage,1,High Risk
69,Male,55200.0,4600.0,Retired,19.0,Doctorate,Married,20600.0,Debt Consolidation,12.08,60,702.0,0.13,1,1,0,1100.0,2464.66,Rent,0,Medium Risk
43,Male,22300.0,1858.33,Employed,14.3,High School,Married,7800.0,Debt Consolidation,10.62,36,699.0,0.7,3,7,0,1300.0,1456.5,Mortgage,1,Medium Risk
43,Female,70200.0,5850.0,Self-Employed,,High School,Single,2500.0,Education,9.54,12,686.0,0.12,1,6,0,21200.0,2586.87,Mortgage,0,Low Risk
64,Male,57900.0,4825.0,Employed,23.6,High School,Single,7300.0,Debt Consolidation,11.81,12,696.0,0.09,0,5,0,11500.0,2195.62,Mortgage,0,Low Risk
42,Female,78900.0,6575.0,Self-Employed,10.0,Master,Single,21400.0,Debt Consolidation,16.99,36,615.0,0.08,0,5,0,2800.0,2786.12,Mortgage,0,Medium Risk
52,Female,41400.0,3450.0,Self-Employed,4.2,High School,Single,2500.0,Education,15.62,12,669.0,0.12,0,2,0,1700.0,1950.39,Mortgage,0,Medium Risk
20,Female,8000.0,666.67,Unemployed,0.0,Associate,Single,2200.0,Debt Consolidation,19.42,60,572.0,0.7,1,6,0,1700.0,1529.0,Rent,1,High Risk
45,Male,131500.0,10958.33,Employed,20.7,Bachelor,Married,35200.0,Personal,16.83,12,662.0,0.12,1,5,0,7300.0,5526.43,Mortgage,1,Medium Risk
74,Female,29100.0,2425.0,Retired,43.0,Associate,Single,7500.0,Debt Consolidation,4.34,24,839.0,0.17,0,8,0,4000.0,1377.73,Mortgage,0,Low Risk
68,Non-Binary,18000.0,1500.0,Retired,21.0,High School,Married,4400.0,Debt Consolidation,14.01,36,655.0,0.3,1,4,0,1200.0,1807.13,Rent,1,Medium Risk
39,Male,58500.0,4875.0,Self-Employed,8.7,Bachelor,Married,13200.0,Education,10.13,36,737.0,0.1,1,1,0,24600.0,2481.42,Mortgage,1,Low Risk
56,Male,34900.0,2908.33,Self-Employed,30.7,Associate,Single,6400.0,Debt Consolidation,5.02,36,808.0,0.38,3,4,0,7000.0,1827.28,Rent,0,Low Risk
52,Female,70800.0,5900.0,Employed,32.5,Associate,Single,12400.0,Debt Consolidation,11.83,24,698.0,0.16,1,3,0,2000.0,2890.51,Mortgage,2,Low Risk
75,Male,34400.0,2866.67,Retired,37.0,Bachelor,Single,3100.0,Debt Consolidation,16.66,12,593.0,0.33,2,7,0,1800.0,1775.79,Mortgage,0,Medium Risk
40,Male,100400.0,8366.67,Employed,7.8,Bachelor,Single,4700.0,Debt Consolidation,17.46,24,582.0,0.09,1,5,0,7600.0,3397.47,Own,1,Low Risk
58,Male,33200.0,2766.67,Employed,13.1,High School,Married,5800.0,Debt Consolidation,12.79,60,684.0,0.25,1,7,0,,2092.77,Mortgage,1,Low Risk
36,Female,143100.0,11925.0,Employed,14.1,Bachelor,Divorced,37300.0,Business,11.95,36,728.0,0.17,4,1,0,39900.0,4819.86,Mortgage,0,Low Risk
42,Female,42000.0,3500.0,Employed,13.9,High School,Married,7600.0,Debt Consolidation,10.65,60,734.0,0.14,0,3,0,10600.0,2137.96,Mortgage,0,Low Risk
37,Non-Binary,96300.0,8025.0,Employed,15.1,Bachelor,Divorced,4900.0,Business,13.75,36,617.0,0.1,1,1,2,10200.0,4831.21,Mortgage,1,High Risk
